Word,Frequencies
Aijalon,9098
Malcam,9099
Ono,9100
Lod,9101
Mikloth,9102
Merib-baal,9103
Elasa,9104
heroes,9105
habitadores,9106
korahitas,9107
constituiram,9108
serviços,9109
Azareel,9110
apontados,9111
buscámos,9112
Semiramoth,9113
Alegrem-se,9114
regozije-se,9115
abençoada,9116
turnos,9117
undecima,9118
instruidos,9119
thesourarias,9120
recamaras,9121
candeias,9122
purificada,9123
conserva,9124
encaminha,9125
prosperou,9126
N’aquella,9127
ajude,9128
inspectores,9129
d’altura,9130
bemdizendo,9131
Attende,9132
supplicar,9133
escolheste,9134
presidiam,9135
estrado,9136
(o,9137
d’esses,9138
extremamente,9139
concede,9140
rodelas,9141
seriam,9142
atirarem,9143
purificam,9144
reconciliar,9145
convida,9146
zombaram,9147
abastança,9148
confiaes,9149
tomassem,9150
Ophel,9151
escrivães,9152
Necho,9153
fizeram-se,9154
Sesbazar,9155
d’Ater,9156
Giddel,9157
Nekoda,9158
tirsatha,9159
Rhehum,9160
Simsai,9161
edificam,9162
Tattenai,9163
Sethar-boznai,9164
decreta,9165
orem,9166
thesoureiros,9167
ajuntei,9168
dei-lhes,9169
confuso,9170
Miamin,9171
jejuando,9172
desfalleceram,9173
fazer-me,9174
edificadas,9175
leram,9176
Calae-vos,9177
murtas,9178
soubeste,9179
entrassem,9180
sustentaste,9181
fartaram,9182
destruiste,9183
gorda,9184
ajuntarem,9185
marmore,9186
acceitou,9187
Hathach,9188
bebaes,9189
levantara,9190
Zeres,9191
guardados,9192
caco,9193
naamathita,9194
canceira,9195
perturbas,9196
segam,9197
desprezes,9198
soltasse,9199
torrente,9200
derretem,9201
olham,9202
calarei,9203
minto,9204
suspira,9205
prepara-te,9206
rejeitará,9207
justificar,9208
curso,9209
Direi,9210
formaste,9211
nervos,9212
tornaste,9213
abrisse,9214
provará,9215
inventores,9216
reprehenderá,9217
Quantas,9218
inquietação,9219
envelhecer,9220
desviasse,9221
vigias,9222
mudando,9223
sobrevem,9224
confie,9225
queixos,9226
prompta,9227
queixa-se,9228
penna,9229
Temei,9230
soffrem,9231
interiormente,9232
derramarão,9233
gera,9234
sente,9235
respostas,9236
lucro,9237
arrebatados,9238
imputa,9239
aguarda,9240
joia,9241
encoberta,9242
apartar-se,9243
Lamentação,9244
lembrando-se,9245
queixaes,9246
tardia,9247
tenebrosos,9248
ortigas,9249
preparam,9250
apoderaram,9251
desejando,9252
revela,9253
orará,9254
aproveitou,9255
escuta-me,9256
mentir,9257
dolorosa,9258
caminha,9259
comprehenderam,9260
aproveitaria,9261
exaltados,9262
diz-lhes,9263
acabarão,9264
contemplam,9265
distillam,9266
brama,9267
espelho,9268
alegremente,9269
inundação,9270
abaixará,9271
semeaste,9272
folga,9273
veste-te,9274
confessarei,9275
livrado,9276
umbigo,9277
coxas,9278
folgam,9279
meninas,9280
pousa,9281
deixae-vos,9282
caiam,9283
recorre,9284
obraes,9285
admiravel,9286
soffro,9287
bemdiz,9288
blasphema,9289
commovido,9290
alumia,9291
nescio,9292
sequer,9293
sinceramente,9294
sustentas,9295
repousará,9296
arrebatar,9297
amarei,9298
mostrarás,9299
susteve,9300
engrandece,9301
oiça,9302
cantaremos,9303
cera,9304
prostrarão,9305
plano,9306
esconderá,9307
fortalecerá,9308
devida,9309
separa,9310
Casa,9311
n’Elle,9312
murmuração,9313
tocae,9314
contritos,9315
desolados,9316
tenebroso,9317
engrandecem,9318
indignes,9319
maquina,9320
reprehensões,9321
hymno,9322
anhela,9323
quebrantaste,9324
aloes,9325
brutal,9326
Conheço,9327
suavemente,9328
andavamos,9329
torcem,9330
escaparão,9331
afiada,9332
derrete,9333
pisará,9334
cançada,9335
recebeste,9336
vehemente,9337
soffrimentos,9338
affrontas,9339
manifestará,9340
inchados,9341
tratam,9342
lavei,9343
compraste,9344
Venha,9345
Exultae,9346
Tocae,9347
andorinha,9348
clamado,9349
desmaia,9350
aborreceste,9351
providencia,9352
angustiados,9353
palmeira,9354
plantados,9355
provaram,9356
esqueço,9357
solidões,9358
Bemdize,9359
lembram,9360
obedecendo,9361
cubiça,9362
doentes,9363
desgarrados,9364
vagabundos,9365
jejuar,9366
Grandes,9367
rumores,9368
barbaro,9369
Montes,9370
seixo,9371
alegremo-nos,9372
contei,9373
busco,9374
pisado,9375
desejei,9376
Considera,9377
vapores,9378
Andando,9379
praticar,9380
Mancebos,9381
actos,9382
perversas,9383
permanecerão,9384
pegam,9385
deitares,9386
prenderem,9387
ensinei,9388
descobri,9389
cobri,9390
affirmava,9391
transtornado,9392
soffrerá,9393
Abominação,9394
recompensado,9395
labio,9396
solicitude,9397
conservam,9398
máus,9399
iracundo,9400
sebe,9401
instrue,9402
dobre,9403
entremette,9404
ignominia,9405
recusam,9406
endurece,9407
Forte,9408
disciplina,9409
gerar,9410
Outros,9411
fundidor,9412
salvas,9413
canta,9414
fingida,9415
bebado,9416
piza,9417
fartam,9418
Procura,9419
Palavras,9420
paços,9421
pannos,9422
Vaidade,9423
desvarios,9424
Estás,9425
descança,9426
espalhar,9427
consolador,9428
nomeado,9429
dirigir,9430
Alegra-te,9431
introduziu,9432
Conjuro-vos,9433
mostram,9434
aromas,9435
olhas,9436
presta,9437
folgo,9438
agoureiros,9439
levantados,9440
diademas,9441
fedor,9442
prantearão,9443
augmentaste,9444
principado,9445
Principe,9446
assolava,9447
soltos,9448
Preparae,9449
Horonaim,9450
lastimoso,9451
residuo,9452
desamparadas,9453
rigoroso,9454
envergonhar-se-hão,9455
desejava,9456
pranteia,9457
envergonhará,9458
aprendem,9459
Dias,9460
leste,9461
rejeitada,9462
caida,9463
acto,9464
cominho,9465
lêr,9466
envergonharão,9467
combates,9468
seguras,9469
tratar,9470
geme,9471
bravos,9472
esperarão,9473
endireitae,9474
soprando,9475
cançarão,9476
unicamente,9477
saibamos,9478
remi,9479
cançaste,9480
baixas,9481
fecharão,9482
chamaes,9483
noiva,9484
consolarei,9485
amarem,9486
adormecidos,9487
chamar-te-hão,9488
andamos,9489
gememos,9490
inclinando-se,9491
apascentarão,9492
remedios,9493
arde,9494
esperavamos,9495
Vossos,9496
ditas,9497
aleivosa,9498
nescios,9499
derribadas,9500
enriqueceram,9501
julgam,9502
horrenda,9503
rejeitam,9504
apostasia,9505
alosna,9506
glorie-se,9507
Tornaram,9508
enchente,9509
quizerem,9510
fal-os-hei,9511
ensinados,9512
desterro,9513
inconstantes,9514
accenderei,9515
Julgae,9516
livrae,9517
lançando-o,9518
vencido,9519
temporãos,9520
escutastes,9521
salvamento,9522
entrego,9523
soltaram,9524
Jehudi,9525
tinta,9526
brazeiro,9527
levasse,9528
absolutamente,9529
visitei,9530
desviae-vos,9531
achada,9532
retribuição,9533
exalçou,9534
ALEPH,9535
BETH,9536
GIMEL,9537
DALETH,9538
VAU,9539
perseguidor,9540
ZAIN,9541
HETH,9542
TETH,9543
JOD,9544
CAPH,9545
LAMED,9546
MEM,9547
NUN,9548
SAMECH,9549
TSADE,9550
RESCH,9551
SCHIN,9552
TAU,9553
compararei,9554
reparta,9555
podiamos,9556
esforçará,9557
pensam,9558
dictado,9559
livrariam,9560
seda,9561
derribarão,9562
despirão,9563
seccar-se-ha,9564
devedor,9565
aprendeu,9566
espessos,9567
lançava,9568
derramaria,9569
demandarei,9570
açacalada,9571
seios,9572
cobiçar,9573
descalvada,9574
mortas,9575
pilotos,9576
negociava,9577
abriu-se,9578
apascentarei,9579
levastes,9580
recebaes,9581
Prophetiza,9582
unidos,9583
solhado,9584
subidas,9585
Zadoc,9586
morrido,9587
sararão,9588
eguaes,9589
pifaro,9590
necessitamos,9591
mudaram,9592
multiplicada,9593
constitue,9594
considerando,9595
Gabriel,9596
andarmos,9597
confessando,9598
imperio,9599
enriquecido,9600
projectos,9601
sujeição,9602
adulteram,9603
templos,9604
dirigida,9605
jejuns,9606
mandastes,9607
amae,9608
pereçamos,9609
n’esse,9610
pensaes,9611
espectaculo,9612
salvarás,9613
approximou,9614
Vou,9615
ouvissem,9616
desprezaes,9617
Lucas,9618
SANCTO,9619
EVANGELHO,9620
Fares,9621
Aminadab,9622
deportação,9623
Salathiel,9624
perguntou-lhes,9625
curando,9626
Decapolis,9627
misericordiosos,9628
velador,9629
bater,9630
Continuação,9631
alimenta,9632
existe,9633
Devemos,9634
julgueis,9635
encontrareis,9636
pedindo-lhe,9637
concluindo,9638
seguiu-o,9639
exteriores,9640
(disse,9641
missão,9642
Bartholomeo,9643
pedregaes,9644
pegando,9645
dar-lhe,9646
alcofas,9647
Esse,9648
deixando-os,9649
arrazoaes,9650
terdes,9651
siga-me,9652
lunatico,9653
apresentado,9654
conservos,9655
reprehendiam,9656
segue-me,9657
seguimos,9658
pedis,9659
triumphal,9660
lestes,9661
ausentou-se,9662
encheram-se,9663
Dize-nos,9664
interrogal-o,9665
atormentados,9666
aconteçam,9667
dolo,9668
opportunidade,9669
cortou-lhe,9670
viu-o,9671
Poncio,9672
Salve,9673
crucificar,9674
crucifixão,9675
Golgotha,9676
Caveira,9677
REI,9678
JUDEOS,9679
pondo-a,9680
resuscitarei,9681
Jairo,9682
admiravam,9683
dirigiram-se,9684
tirando-o,9685
padecesse,9686
respondendo-lhes,9687
calaram-se,9688
crêde,9689
ousava,9690
perguntar-lhe,9691
Quereis,9692
Crucifica-o,9693
glorificando,9694
divinamente,9695
Annás,9696
summos,9697
Matthat,9698
Melchi,9699
Joanna,9700
Mattathias,9701
accusar,9702
glorificavam,9703
perseverança,9704
resuscitara,9705
vêl-o,9706
samaritano,9707
armadura,9708
avarentos,9709
inuteis,9710
Zaqueo,9711
queremos,9712
estadios,9713
manifestas,9714
Tiberiades,9715
conheço-o,9716
Responderam-lhe,9717
permaneça,9718
crentes,9719
baptizou,9720
fallassem,9721
religiosos,9722
approvado,9723
Sempre,9724
imposição,9725
conversão,9726
proconsul,9727
procurando,9728
supportou,9729
annunciamos,9730
honestas,9731
carcereiro,9732
Berea,9733
Priscilla,9734
corinthios,9735
Apollo,9736
navegar,9737
comprazer,9738
permaneceis,9739
foi-me,9740
ignorantes,9741
sentimento,9742
conveem,9743
obedientes,9744
proveitosa,9745
transgressor,9746
abundou,9747
justificação,9748
imputada,9749
cremos,9750
Gal,9751
exhortar,9752
pacientes,9753
hospitalidade,9754
resistem,9755
despreze,9756
Saudae-vos,9757
aprendestes,9758
Fiel,9759
dispenseiros,9760
soffreis,9761
licitas,9762
premio,9763
dispensação,9764
diversidade,9765
unidade,9766
aniquilado,9767
Semeia-se,9768
Saudação,9769
abunda,9770
Silvano,9771
escrevi-vos,9772
gloriarei,9773
reprovados,9774
Amado,9775
philippenses,9776
invisivel,9777
Onesimo,9778
thessalonicenses,9779
profanos,9780
Digno,9781
immaculado,9782
escrevo-vos,9783
anti-christo,9784
amemos,9785
Sardo,9786
deu-se-lhe,9787
Alleluia,9788
Dia,9789
allumiar,9790
Fructificae,9791
regar,9792
costellas,9793
passeava,9794
Multiplicarei,9795
deste,9796
suor,9797
ferisse,9798
Ada,9799
Zilla,9800
tocam,9801
arrependo,9802
roja,9803
sementeira,9804
seja-lhe,9805
Tiras,9806
Asquenaz,9807
Nimrod,9808
caçador,9809
(d’onde,9810
Zeboiim,9811
dezenove,9812
Chaldeus,9813
far-te-hei,9814
amaldiçoarei,9815
amaldiçoarem,9816
Moreh,9817
Aner,9818
herdal-a,9819
trouxe-lhe,9820
tocha,9821
Kades,9822
circumcidada,9823
fal-o-hei,9824
circumcidados,9825
esforceis,9826
tenra,9827
cessado,9828
pouparei,9829
fallar-lhe,9830
ire,9831
levantareis,9832
fez-lhes,9833
bairros,9834
conheçamos,9835
vol-as,9836
sendo-lhe,9837
olhes,9838
engrandeceste,9839
derribando,9840
conservemos,9841
tamanho,9842
fazendo-me,9843
pariram,9844
rirá,9845
mamar,9846
pondo-os,9847
tiro,9848
d’arco,9849
Ergue-te,9850
tomou-lhe,9851
Phichol,9852
neto,9853
cordeiras,9854
cutelo,9855
proverá,9856
Buz,9857
lamentar,9858
sepulte,9859
sepulta,9860
pesou,9861
correu-lhe,9862
pulseiras,9863
faze-m’o,9864
designou,9865
perguntei,9866
Fique,9867
Shuah,9868
Epher,9869
despediu-os,9870
d’Ephron,9871
Nebajoth,9872
Mibsam,9873
Hadar,9874
Jetur,9875
ruivo,9876
cabelludo,9877
perguntando-lhe,9878
cavado,9879
Aparta-te,9880
chamou-os,9881
contenderam,9882
Rehoboth,9883
tocado,9884
fazer-lhe,9885
gorduras,9886
brado,9887
Acontecerá,9888
esqueça,9889
desfilhada,9890
abençoando-o,9891
revolveu,9892
servirei,9893
enganaste,9894
venci,9895
ir-me-hei,9896
augmentado,9897
for,9898
moreno,9899
furto,9900
brancura,9901
pariam,9902
votado,9903
fugiste,9904
occultamente,9905
enviasse,9906
tamboril,9907
levantar-me,9908
furiosamente,9909
pagava,9910
consumia,9911
mudado,9912
Galeed,9913
Ajuntae,9914
affligires,9915
territorio,9916
morei,9917
angustiou-se,9918
fira,9919
jumentinhos,9920
nervo,9921
trazida,9922
estendera,9923
affectuosamente,9924
iraram-se,9925
doidice,9926
Ache,9927
enganosamente,9928
cheirar,9929
purificae-vos,9930
arrecadas,9931
multiplica-te,9932
parteira,9933
Bilhah,9934
Hebron),9935
(,9936
Jeush,9937
Omar,9938
Jalam,9939
Dishan,9940
Hori,9941
Manahath,9942
Ithran,9943
sonhado,9944
inclinavam,9945
enviar-te-hei,9946
procuras,9947
dize-me,9948
Foram-se,9949
Dothan,9950
tiremos,9951
leval-os,9952
lamentou,9953
Potifar,9954
suscita,9955
nóra,9956
ficou-se,9957
apartou-se,9958
fornicado,9959
Tirae-a,9960
lenços,9961
conheceu-os,9962
prosperava,9963
puzera,9964
Deita-te,9965
hebreu,9966
gritava,9967
carcereiro-mór,9968
interpreta,9969
Dentro,9970
facto,9971
interpretado,9972
acordou,9973
devoravam,9974
houvessem,9975
levantar-se-hão,9976
gravissima,9977
Asenath,9978
Potiphera,9979
comprae-nos,9980
provados,9981
amarrou-o,9982
dessem,9983
desfalleceu,9984
pasmavam,9985
desfilhado,9986
protestou,9987
desceremos,9988
compraremos,9989
Leva,9990
abaixaram,9991
apressaram-se,9992
obrastes,9993
atada,9994
dá-se,9995
haverdes,9996
conservação,9997
ficasseis,9998
demores,9999
alfaias,10000
havendo-lhe,10001
Hamul,10002
Malchiel,10003
Huppim,10004
Husim,10005
apromptou,10006
Morra,10007
vives,10008
troca,10009
colheitas,10010
multiplicaram-se,10011
esforçou-se,10012
aborreceram,10013
Acabando,10014
concurso,10015
espinhal,10016
perdoes,10017
sabiamente,10018
matae-o,10019
augmentou,10020
nascerem,10021
consentiu,10022
Zippora,10023
virarei,10024
chegues,10025
(os,10026
SEREI,10027
visitado,10028
pherezeo,10029
sairdes,10030
vazios,10031
Mette,10032
leprosa,10033
antehontem,10034
deixal-o,10035
sanguinario,10036
D’aqui,10037
tarefa,10038
attente,10039
tirassem,10040
tia,10041
recusares,10042
creará,10043
fornos,10044
Rogae,10045
sacrificae,10046
fundado,10047
recolhe,10048
espiga,10049
ameaça,10050
lumieira,10051
Escolhei,10052
cozeram,10053
Abib,10054
cortar-lhe-has,10055
Etham,10056
Pi-hahiroth,10057
Baal-zephon,10058
persiga,10059
foram-lhes,10060
afogaram-se,10061
repartirei,10062
fartar-se-ha,10063
guiaste,10064
salvaste,10065
apoderar-se-ha,10066
adquiriste,10067
estabeleceram,10068
dança,10069
mostrou-lhe,10070
provou,10071
inclinares,10072
sara,10073
matardes,10074
colhem,10075
murmureis,10076
tardes,10077
fartareis,10078
alçando-se,10079
colhera,10080
faltava,10081
colheu,10082
aquentando,10083
cozer,10084
Rephidim,10085
Dae-nos,10086
acontecia,10087
pesadas,10088
d’Amalek,10089
assentas,10090
declare,10091
julgaram,10092
acampou-se,10093
expoz,10094
chegueis,10095
descera,10096
protesta,10097
trabalharás,10098
furará,10099
ferem,10100
Olho,10101
cavar,10102
feiticeira,10103
clamarem,10104
haverás,10105
despedaçada,10106
seguirás,10107
desgarrado,10108
colhido,10109
apparelhado,10110
vespões,10111
tornemos,10112
cobrindo,10113
colheres,10114
copas,10115
Neh,10116
sobejará,10117
d’ambos,10118
barra,10119
prima,10120
ordenarás,10121
enchido,10122
sanctifical-o,10123
unirá,10124
lavrarás,10125
lavor,10126
encherás,10127
engaste,10128
esculpidas,10129
ligarão,10130
tecida,10131
lamina,10132
Sanctidade,10133
cintos,10134
calções,10135
untados,10136
cingirás,10137
espalharás,10138
partirás,10139
espargirás,10140
coscorão,10141
encontrarei,10142
arrolamento,10143
lavarão,10144
lavar-se-hão,10145
perfumista,10146
enchi,10147
inventar,10148
Ahisamach,10149
madrugaram,10150
folgar,10151
esculpida,10152
cantam,10153
Livro,10154
atavios,10155
separados,10156
mostre,10157
cobrirei,10158
iras,10159
forniquem,10160
d’Abib,10161
monte),10162
Olhando,10163
braceletes,10164
movera,10165
materia,10166
coiceiras,10167
cobriu-a,10168
Fez-lhe,10169
cobriu-o,10170
fundir,10171
sêllo,10172
torcida,10173
ungiste,10174
caminhavam,10175
caçoila,10176
far-se-ha,10177
trilhado,10178
queimal-a-ha,10179
d’animal,10180
voluntarios,10181
depoz,10182
roubou,10183
despirá,10184
cosida,10185
espargir,10186
degolarão,10187
prohibe,10188
molhou,10189
Num,10190
remoem,10191
abestruz,10192
mocho,10193
gavião,10194
bufo,10195
gralha,10196
arrastam,10197
assaz,10198
sarado,10199
floresceu,10200
examinado,10201
buscará,10202
empolas,10203
apparecem,10204
beiço,10205
roedora,10206
limpas,10207
Mandará,10208
degolada,10209
soltará,10210
fundas,10211
contarão,10212
emissario,10213
habitastes,10214
nascida,10215
gerada,10216
havendo-a,10217
repetição,10218
Sanctos,10219
segardes,10220
caidas,10221
caidos,10222
Guardareis,10223
resgatada,10224
golpes,10225
fazendo-a,10226
adulterar,10227
extirpados,10228
immundas,10229
adivinho,10230
raparão,10231
profane,10232
convocações,10233
apregoareis,10234
jubilação,10235
alegrareis,10236
blasphemou,10237
d’annos,10238
opprima,10239
semeareis,10240
resgatador,10241
comprador,10242
comprareis,10243
assenhoreará,10244
olharei,10245
quebrantei,10246
quebrantarei,10247
folgará,10248
Votos,10249
avaliará,10250
trocado,10251
Ammisaddai,10252
d’Ochran,10253
assentarem,10254
Ahiezer,10255
Eleasar,10256
Elisaphan,10257
vivam,10258
humanos,10259
sanctificadas,10260
trouxerem,10261
suspeita,10262
memorativa,10263
inchar,10264
conceberá,10265
d’uvas,10266
rapado,10267
separarás,10268
ritos,10269
alçava,10270
alojavam,10271
partida,10272
principios,10273
Hobab,10274
pizava,10275
pozesses,10276
aio,10277
Sanctificae-vos,10278
rejeitastes,10279
bastem,10280
tivestes,10281
recolheram,10282
Hosea,10283
grossa,10284
Sesai,10285
d’Enac,10286
d’Escol,10287
prevaleceremos,10288
murmuraram,10289
Levantemo-nos,10290
engrandeça,10291
murmuradores,10292
murmura,10293
seguireis,10294
Thi,10295
arrancarás,10296
attentes,10297
Desviae-vos,10298
Levantaram-se,10299
estendidas,10300
floresce,10301
entregares,10302
Oboth,10303
congregou,10304
viraram-se,10305
amaldiçoa-me,10306
traspassar,10307
matado,10308
tornar-me-hei,10309
prepara-me,10310
minta,10311
fallaria,10312
contemplou,10313
amaldiçoes,10314
manarão,10315
Poderoso,10316
Baalpeor,10317
barriga,10318
simeonitas,10319
Nemuel,10320
doa,10321
Semida,10322
Noa,10323
Milca,10324
obrigações,10325
calou,10326
Mil,10327
matae,10328
humanas,10329
(Pois,10330
Ataroth,10331
dê-se,10332
kenezeo,10333
seguil-o,10334
voltareis,10335
possuidores,10336
Baal-meon,10337
Nobah,10338
executado,10339
d’Abarim,10340
pensei,10341
rodeando,10342
marcareis,10343
Cinnereth,10344
Descerá,10345
dividir,10346
matal-o-ha,10347
encontrando,10348
acolher,10349
Suph,10350
Virae-vos,10351
molestias,10352
caminhámos,10353
Pareceu-me,10354
destruir-nos,10355
pisou,10356
esforça-o,10357
pelejeis,10358
rodeado,10359
(Os,10360
enaquins,10361
aveos,10362
contende,10363
Jahaz,10364
ferimos,10365
tinhamos,10366
plana,10367
Argob,10368
Baal-peor,10369
estiveste,10370
pozestes,10371
levantes,10372
sirvas,10373
esqueçaes,10374
prolongareis,10375
estiveres,10376
esquecerá,10377
espantos,10378
acolhesse,10379
vivesse,10380
plantaste,10381
fartares,10382
numerosas,10383
criação,10384
abominarás,10385
romeiras,10386
esqueceres,10387
protesto,10388
lembra,10389
entras,10390
provocaste,10391
virei-me,10392
arrojei,10393
n’aquellas,10394
amareis,10395
observancia,10396
obedecerdes,10397
feche,10398
escreve-as,10399
achegardes,10400
desviardes,10401
viverdes,10402
vireis,10403
escolha,10404
dilatar,10405
habitares,10406
sonhador,10407
empuxar,10408
incitar,10409
dizendo-te,10410
D’entre,10411
inquirirás,10412
silvestre,10413
dividida,10414
permittirá,10415
despedires,10416
Senão,10417
peita,10418
maleficio,10419
Consulta,10420
annunciarem,10421
desviarás,10422
prolongue,10423
espadoa,10424
privilegios,10425
desvio,10426
salvar-vos,10427
ensinem,10428
aspero,10429
achegarão,10430
contumaz,10431
pegarão,10432
edificares,10433
ourela,10434
alugou,10435
trocou,10436
declaraste,10437
repudio,10438
sacudir,10439
açoitar,10440
trilhar,10441
dever,10442
vergonhas,10443
pesos,10444
perverter,10445
levantarem,10446
repentinamente,10447
seccura,10448
espalhado,10449
dormirá,10450
ditado,10451
lagarta,10452
elevará,10453
angustiará,10454
escondidas,10455
certas,10456
envelheceram,10457
soubesseis,10458
absintho,10459
ande,10460
bebedice,10461
semeada,10462
Adama,10463
encobertas,10464
vol-os,10465
anima-te,10466
lerás,10467
metta,10468
Inclinae,10469
relva,10470
attentae,10471
uivos,10472
pastam,10473
zelos,10474
lealdade,10475
louca,10476
amargosos,10477
levantem-se,10478
reluzente,10479
recompensarei,10480
Applicae,10481
doe,10482
numerosos,10483
provaste,10484
contendeste,10485
saltará,10486
mostrou-lhes,10487
sabido,10488
perdeu,10489
susterá,10490
teres,10491
desmaiou,10492
Ide-vos,10493
separarão,10494
alojamento,10495
separaram,10496
depositaram,10497
revolvi,10498
